﻿Bevölkerungsgruppe;age_group_id;is_pregnant;is_breastfeeding;Geschlecht;gender_id;Nährstoff;nutrient_id;activity_level_id;Referenzwert;lower_limit;target;upper_limit;Einheit;unit_code;Bemerkung;Kategorie;Fussnoten;foot_note
7 bis unter 10 Jahre;3;;;Männlich;2;Vitamin E;24;;;;8;;mg/Tag;mg;;Schätzwert;g;angegeben in RRR-α-Tocopherol (1 mg RRR-α-Tocopherol =  2 mg all-rac-α-Tocopherol)
7 bis unter 10 Jahre;3;;;Weiblich;1;Vitamin E;24;;;;8;;mg/Tag;mg;;Schätzwert;g;angegeben in RRR-α-Tocopherol (1 mg RRR-α-Tocopherol =  2 mg all-rac-α-Tocopherol)
10 bis unter 13 Jahre;4;;;Männlich;2;Vitamin E;24;;;;8;;mg/Tag;mg;;Schätzwert;g;angegeben in RRR-α-Tocopherol (1 mg RRR-α-Tocopherol =  2 mg all-rac-α-Tocopherol)
10 bis unter 13 Jahre;4;;;Weiblich;1;Vitamin E;24;;;;8;;mg/Tag;mg;;Schätzwert;g;angegeben in RRR-α-Tocopherol (1 mg RRR-α-Tocopherol =  2 mg all-rac-α-Tocopherol)
13 bis unter 15 Jahre;5;;;Männlich;2;Vitamin E;24;;;;8;;mg/Tag;mg;;Schätzwert;g;angegeben in RRR-α-Tocopherol (1 mg RRR-α-Tocopherol =  2 mg all-rac-α-Tocopherol)
13 bis unter 15 Jahre;5;;;Weiblich;1;Vitamin E;24;;;;8;;mg/Tag;mg;;Schätzwert;g;angegeben in RRR-α-Tocopherol (1 mg RRR-α-Tocopherol =  2 mg all-rac-α-Tocopherol)
15 bis unter 19 Jahre;6;;;Männlich;2;Vitamin E;24;;;;8;;mg/Tag;mg;;Schätzwert;g;angegeben in RRR-α-Tocopherol (1 mg RRR-α-Tocopherol =  2 mg all-rac-α-Tocopherol)
15 bis unter 19 Jahre;6;;;Weiblich;1;Vitamin E;24;;;;8;;mg/Tag;mg;;Schätzwert;g;angegeben in RRR-α-Tocopherol (1 mg RRR-α-Tocopherol =  2 mg all-rac-α-Tocopherol)
19 bis unter 25 Jahre;7;;;Männlich;2;Vitamin E;24;;;;8;;mg/Tag;mg;;Schätzwert;g;angegeben in RRR-α-Tocopherol (1 mg RRR-α-Tocopherol =  2 mg all-rac-α-Tocopherol)
19 bis unter 25 Jahre;7;;;Weiblich;1;Vitamin E;24;;;;8;;mg/Tag;mg;;Schätzwert;g;angegeben in RRR-α-Tocopherol (1 mg RRR-α-Tocopherol =  2 mg all-rac-α-Tocopherol)
25 bis unter 51 Jahre;8;;;Männlich;2;Vitamin E;24;;;;8;;mg/Tag;mg;;Schätzwert;g;angegeben in RRR-α-Tocopherol (1 mg RRR-α-Tocopherol =  2 mg all-rac-α-Tocopherol)
25 bis unter 51 Jahre;8;;;Weiblich;1;Vitamin E;24;;;;8;;mg/Tag;mg;;Schätzwert;g;angegeben in RRR-α-Tocopherol (1 mg RRR-α-Tocopherol =  2 mg all-rac-α-Tocopherol)
51 bis unter 65 Jahre;9;;;Männlich;2;Vitamin E;24;;;;8;;mg/Tag;mg;;Schätzwert;g;angegeben in RRR-α-Tocopherol (1 mg RRR-α-Tocopherol =  2 mg all-rac-α-Tocopherol)
51 bis unter 65 Jahre;9;;;Weiblich;1;Vitamin E;24;;;;8;;mg/Tag;mg;;Schätzwert;g;angegeben in RRR-α-Tocopherol (1 mg RRR-α-Tocopherol =  2 mg all-rac-α-Tocopherol)
65 Jahre und älter;10;;;Männlich;2;Vitamin E;24;;;;8;;mg/Tag;mg;;Schätzwert;g;angegeben in RRR-α-Tocopherol (1 mg RRR-α-Tocopherol =  2 mg all-rac-α-Tocopherol)
65 Jahre und älter;10;;;Weiblich;1;Vitamin E;24;;;;8;;mg/Tag;mg;;Schätzwert;g;angegeben in RRR-α-Tocopherol (1 mg RRR-α-Tocopherol =  2 mg all-rac-α-Tocopherol)
1. Trimester;8;1;;Weiblich;1;Vitamin E;24;;;;8;;mg/Tag;mg;;Schätzwert;g;angegeben in RRR-α-Tocopherol (1 mg RRR-α-Tocopherol =  2 mg all-rac-α-Tocopherol)
2. Trimester;8;1;;Weiblich;1;Vitamin E;24;;;;8;;mg/Tag;mg;;Schätzwert;g;angegeben in RRR-α-Tocopherol (1 mg RRR-α-Tocopherol =  2 mg all-rac-α-Tocopherol)
3. Trimester;8;1;;Weiblich;1;Vitamin E;24;;;;8;;mg/Tag;mg;;Schätzwert;g;angegeben in RRR-α-Tocopherol (1 mg RRR-α-Tocopherol =  2 mg all-rac-α-Tocopherol)
Stillende;8;;1;Weiblich;1;Vitamin E;24;;;;13;;mg/Tag;mg;;Schätzwert;g;angegeben in RRR-α-Tocopherol (1 mg RRR-α-Tocopherol =  2 mg all-rac-α-Tocopherol)
1 bis unter 4 Jahre;1;;;Männlich;2;Vitamin K;25;;;;15;;µg/Tag;ug;;Schätzwert;;
1 bis unter 4 Jahre;1;;;Weiblich;1;Vitamin K;25;;;;15;;µg/Tag;ug;;Schätzwert;;
4 bis unter 7 Jahre;2;;;Männlich;2;Vitamin K;25;;;;20;;µg/Tag;ug;;Schätzwert;;
4 bis unter 7 Jahre;2;;;Weiblich;1;Vitamin K;25;;;;20;;µg/Tag;ug;;Schätzwert;;
7 bis unter 10 Jahre;3;;;Männlich;2;Vitamin K;25;;;;30;;µg/Tag;ug;;Schätzwert;;
7 bis unter 10 Jahre;3;;;Weiblich;1;Vitamin K;25;;;;30;;µg/Tag;ug;;Schätzwert;;
10 bis unter 13 Jahre;4;;;Männlich;2;Vitamin K;25;;;;40;;µg/Tag;ug;;Schätzwert;;
10 bis unter 13 Jahre;4;;;Weiblich;1;Vitamin K;25;;;;40;;µg/Tag;ug;;Schätzwert;;
13 bis unter 15 Jahre;5;;;Männlich;2;Vitamin K;25;;;;50;;µg/Tag;ug;;Schätzwert;;
13 bis unter 15 Jahre;5;;;Weiblich;1;Vitamin K;25;;;;50;;µg/Tag;ug;;Schätzwert;;
15 bis unter 19 Jahre;6;;;Männlich;2;Vitamin K;25;;;;70;;µg/Tag;ug;;Schätzwert;;
15 bis unter 19 Jahre;6;;;Weiblich;1;Vitamin K;25;;;;60;;µg/Tag;ug;;Schätzwert;;
19 bis unter 25 Jahre;7;;;Männlich;2;Vitamin K;25;;;;70;;µg/Tag;ug;;Schätzwert;;
19 bis unter 25 Jahre;7;;;Weiblich;1;Vitamin K;25;;;;60;;µg/Tag;ug;;Schätzwert;;
25 bis unter 51 Jahre;8;;;Männlich;2;Vitamin K;25;;;;70;;µg/Tag;ug;;Schätzwert;;
25 bis unter 51 Jahre;8;;;Weiblich;1;Vitamin K;25;;;;60;;µg/Tag;ug;;Schätzwert;;
51 bis unter 65 Jahre;9;;;Männlich;2;Vitamin K;25;;;;80;;µg/Tag;ug;;Schätzwert;;
51 bis unter 65 Jahre;9;;;Weiblich;1;Vitamin K;25;;;;65;;µg/Tag;ug;;Schätzwert;;
65 Jahre und älter;10;;;Männlich;2;Vitamin K;25;;;;80;;µg/Tag;ug;;Schätzwert;;
65 Jahre und älter;10;;;Weiblich;1;Vitamin K;25;;;;65;;µg/Tag;ug;;Schätzwert;;
1. Trimester;8;1;;Weiblich;1;Vitamin K;25;;;;60;;µg/Tag;ug;;Schätzwert;;
2. Trimester;8;1;;Weiblich;1;Vitamin K;25;;;;60;;µg/Tag;ug;;Schätzwert;;
3. Trimester;8;1;;Weiblich;1;Vitamin K;25;;;;60;;µg/Tag;ug;;Schätzwert;;
Stillende;8;;1;Weiblich;1;Vitamin K;25;;;;60;;µg/Tag;ug;;Schätzwert;;
1 bis unter 4 Jahre;1;;;Männlich;2;Wasser;8;;;;820;;ml/Tag;ml;;Richtwert;s;Hierbei handelt es sich um den Richtwert für die Wasserzufuhr durch Getränke.
1 bis unter 4 Jahre;1;;;Weiblich;1;Wasser;8;;;;820;;ml/Tag;ml;;Richtwert;s;Hierbei handelt es sich um den Richtwert für die Wasserzufuhr durch Getränke.
4 bis unter 7 Jahre;2;;;Männlich;2;Wasser;8;;;;940;;ml/Tag;ml;;Richtwert;s;Hierbei handelt es sich um den Richtwert für die Wasserzufuhr durch Getränke.
4 bis unter 7 Jahre;2;;;Weiblich;1;Wasser;8;;;;940;;ml/Tag;ml;;Richtwert;s;Hierbei handelt es sich um den Richtwert für die Wasserzufuhr durch Getränke.
7 bis unter 10 Jahre;3;;;Männlich;2;Wasser;8;;;;970;;ml/Tag;ml;;Richtwert;s;Hierbei handelt es sich um den Richtwert für die Wasserzufuhr durch Getränke.
7 bis unter 10 Jahre;3;;;Weiblich;1;Wasser;8;;;;970;;ml/Tag;ml;;Richtwert;s;Hierbei handelt es sich um den Richtwert für die Wasserzufuhr durch Getränke.
10 bis unter 13 Jahre;4;;;Männlich;2;Wasser;8;;;;1170;;ml/Tag;ml;;Richtwert;s;Hierbei handelt es sich um den Richtwert für die Wasserzufuhr durch Getränke.
10 bis unter 13 Jahre;4;;;Weiblich;1;Wasser;8;;;;1170;;ml/Tag;ml;;Richtwert;s;Hierbei handelt es sich um den Richtwert für die Wasserzufuhr durch Getränke.
13 bis unter 15 Jahre;5;;;Männlich;2;Wasser;8;;;;1330;;ml/Tag;ml;;Richtwert;s;Hierbei handelt es sich um den Richtwert für die Wasserzufuhr durch Getränke.
13 bis unter 15 Jahre;5;;;Weiblich;1;Wasser;8;;;;1330;;ml/Tag;ml;;Richtwert;s;Hierbei handelt es sich um den Richtwert für die Wasserzufuhr durch Getränke.
15 bis unter 19 Jahre;6;;;Männlich;2;Wasser;8;;;;1530;;ml/Tag;ml;;Richtwert;s;Hierbei handelt es sich um den Richtwert für die Wasserzufuhr durch Getränke.
15 bis unter 19 Jahre;6;;;Weiblich;1;Wasser;8;;;;1530;;ml/Tag;ml;;Richtwert;s;Hierbei handelt es sich um den Richtwert für die Wasserzufuhr durch Getränke.
19 bis unter 25 Jahre;7;;;Männlich;2;Wasser;8;;;;1470;;ml/Tag;ml;;Richtwert;s;Hierbei handelt es sich um den Richtwert für die Wasserzufuhr durch Getränke.
19 bis unter 25 Jahre;7;;;Weiblich;1;Wasser;8;;;;1470;;ml/Tag;ml;;Richtwert;s;Hierbei handelt es sich um den Richtwert für die Wasserzufuhr durch Getränke.
25 bis unter 51 Jahre;8;;;Männlich;2;Wasser;8;;;;1410;;ml/Tag;ml;;Richtwert;s;Hierbei handelt es sich um den Richtwert für die Wasserzufuhr durch Getränke.
25 bis unter 51 Jahre;8;;;Weiblich;1;Wasser;8;;;;1410;;ml/Tag;ml;;Richtwert;s;Hierbei handelt es sich um den Richtwert für die Wasserzufuhr durch Getränke.
51 bis unter 65 Jahre;9;;;Männlich;2;Wasser;8;;;;1230;;ml/Tag;ml;;Richtwert;s;Hierbei handelt es sich um den Richtwert für die Wasserzufuhr durch Getränke.
51 bis unter 65 Jahre;9;;;Weiblich;1;Wasser;8;;;;1230;;ml/Tag;ml;;Richtwert;s;Hierbei handelt es sich um den Richtwert für die Wasserzufuhr durch Getränke.
65 Jahre und älter;10;;;Männlich;2;Wasser;8;;;;1310;;ml/Tag;ml;;Richtwert;s;Hierbei handelt es sich um den Richtwert für die Wasserzufuhr durch Getränke.
65 Jahre und älter;10;;;Weiblich;1;Wasser;8;;;;1310;;ml/Tag;ml;;Richtwert;s;Hierbei handelt es sich um den Richtwert für die Wasserzufuhr durch Getränke.
1. Trimester;8;1;;Weiblich;1;Wasser;8;;;;1470;;ml/Tag;ml;;Richtwert;s;Hierbei handelt es sich um den Richtwert für die Wasserzufuhr durch Getränke.
2. Trimester;8;1;;Weiblich;1;Wasser;8;;;;1470;;ml/Tag;ml;;Richtwert;s;Hierbei handelt es sich um den Richtwert für die Wasserzufuhr durch Getränke.
3. Trimester;8;1;;Weiblich;1;Wasser;8;;;;1470;;ml/Tag;ml;;Richtwert;s;Hierbei handelt es sich um den Richtwert für die Wasserzufuhr durch Getränke.
Stillende;8;;1;Weiblich;1;Wasser;8;;;;1710;;ml/Tag;ml;;Richtwert;s;Hierbei handelt es sich um den Richtwert für die Wasserzufuhr durch Getränke.
1 bis unter 4 Jahre;1;;;Männlich;2;Zink;34;;;;3;;mg/Tag;mg;;Empfohlene Zufuhr;;
1 bis unter 4 Jahre;1;;;Weiblich;1;Zink;34;;;;3;;mg/Tag;mg;;Empfohlene Zufuhr;;
4 bis unter 7 Jahre;2;;;Männlich;2;Zink;34;;;;4;;mg/Tag;mg;;Empfohlene Zufuhr;;
4 bis unter 7 Jahre;2;;;Weiblich;1;Zink;34;;;;4;;mg/Tag;mg;;Empfohlene Zufuhr;;
7 bis unter 10 Jahre;3;;;Männlich;2;Zink;34;;;;6;;mg/Tag;mg;;Empfohlene Zufuhr;;
7 bis unter 10 Jahre;3;;;Weiblich;1;Zink;34;;;;6;;mg/Tag;mg;;Empfohlene Zufuhr;;
10 bis unter 13 Jahre;4;;;Männlich;2;Zink;34;;;;9;;mg/Tag;mg;;Empfohlene Zufuhr;;
10 bis unter 13 Jahre;4;;;Weiblich;1;Zink;34;;;;8;;mg/Tag;mg;;Empfohlene Zufuhr;;
13 bis unter 15 Jahre;5;;;Männlich;2;Zink;34;;;;12;;mg/Tag;mg;;Empfohlene Zufuhr;;
13 bis unter 15 Jahre;5;;;Weiblich;1;Zink;34;;;;10;;mg/Tag;mg;;Empfohlene Zufuhr;;
15 bis unter 19 Jahre;6;;;Männlich;2;Zink;34;;;;14;;mg/Tag;mg;;Empfohlene Zufuhr;;
15 bis unter 19 Jahre;6;;;Weiblich;1;Zink;34;;;;11;;mg/Tag;mg;;Empfohlene Zufuhr;;
19 bis unter 25 Jahre;7;;;Männlich;2;Zink bei niedriger Phytatzufuhr;;;;;11;;mg/Tag;mg;;Empfohlene Zufuhr;x,y1;"Die Absorption von Zink wird bei Erwachsenen durch den Phytatgehalt der Nahrung beeinflusst. Daher wird die empfohlene Zufuhr für Zink in Abhängigkeit von der Phytatzufuhr angegeben. entspricht einer Phytatzufuhr von 330 mg/Tag (0,5 mmol/Tag); eine niedrige Phytatzufuhr und damit eine hohe Zinkabsorption liegt bei Ernährungsweisen vor, bei denen der Verzehr von Vollkornprodukten sowie Hülsenfrüchten gering ist und die Eiweißquellen vorrangig tierischer Herkunft sind"
19 bis unter 25 Jahre;7;;;Weiblich;1;Zink bei niedriger Phytatzufuhr;;;;;7;;mg/Tag;mg;;Empfohlene Zufuhr;x,y1;"Die Absorption von Zink wird bei Erwachsenen durch den Phytatgehalt der Nahrung beeinflusst. Daher wird die empfohlene Zufuhr für Zink in Abhängigkeit von der Phytatzufuhr angegeben. entspricht einer Phytatzufuhr von 330 mg/Tag (0,5 mmol/Tag); eine niedrige Phytatzufuhr und damit eine hohe Zinkabsorption liegt bei Ernährungsweisen vor, bei denen der Verzehr von Vollkornprodukten sowie Hülsenfrüchten gering ist und die Eiweißquellen vorrangig tierischer Herkunft sind"
25 bis unter 51 Jahre;8;;;Männlich;2;Zink bei niedriger Phytatzufuhr;;;;;11;;mg/Tag;mg;;Empfohlene Zufuhr;x,y1;"Die Absorption von Zink wird bei Erwachsenen durch den Phytatgehalt der Nahrung beeinflusst. Daher wird die empfohlene Zufuhr für Zink in Abhängigkeit von der Phytatzufuhr angegeben. entspricht einer Phytatzufuhr von 330 mg/Tag (0,5 mmol/Tag); eine niedrige Phytatzufuhr und damit eine hohe Zinkabsorption liegt bei Ernährungsweisen vor, bei denen der Verzehr von Vollkornprodukten sowie Hülsenfrüchten gering ist und die Eiweißquellen vorrangig tierischer Herkunft sind"
25 bis unter 51 Jahre;8;;;Weiblich;1;Zink bei niedriger Phytatzufuhr;;;;;7;;mg/Tag;mg;;Empfohlene Zufuhr;x,y1;"Die Absorption von Zink wird bei Erwachsenen durch den Phytatgehalt der Nahrung beeinflusst. Daher wird die empfohlene Zufuhr für Zink in Abhängigkeit von der Phytatzufuhr angegeben. entspricht einer Phytatzufuhr von 330 mg/Tag (0,5 mmol/Tag); eine niedrige Phytatzufuhr und damit eine hohe Zinkabsorption liegt bei Ernährungsweisen vor, bei denen der Verzehr von Vollkornprodukten sowie Hülsenfrüchten gering ist und die Eiweißquellen vorrangig tierischer Herkunft sind"
51 bis unter 65 Jahre;9;;;Männlich;2;Zink bei niedriger Phytatzufuhr;;;;;11;;mg/Tag;mg;;Empfohlene Zufuhr;x,y1;"Die Absorption von Zink wird bei Erwachsenen durch den Phytatgehalt der Nahrung beeinflusst. Daher wird die empfohlene Zufuhr für Zink in Abhängigkeit von der Phytatzufuhr angegeben. entspricht einer Phytatzufuhr von 330 mg/Tag (0,5 mmol/Tag); eine niedrige Phytatzufuhr und damit eine hohe Zinkabsorption liegt bei Ernährungsweisen vor, bei denen der Verzehr von Vollkornprodukten sowie Hülsenfrüchten gering ist und die Eiweißquellen vorrangig tierischer Herkunft sind"
51 bis unter 65 Jahre;9;;;Weiblich;1;Zink bei niedriger Phytatzufuhr;;;;;7;;mg/Tag;mg;;Empfohlene Zufuhr;x,y1;"Die Absorption von Zink wird bei Erwachsenen durch den Phytatgehalt der Nahrung beeinflusst. Daher wird die empfohlene Zufuhr für Zink in Abhängigkeit von der Phytatzufuhr angegeben. entspricht einer Phytatzufuhr von 330 mg/Tag (0,5 mmol/Tag); eine niedrige Phytatzufuhr und damit eine hohe Zinkabsorption liegt bei Ernährungsweisen vor, bei denen der Verzehr von Vollkornprodukten sowie Hülsenfrüchten gering ist und die Eiweißquellen vorrangig tierischer Herkunft sind"
65 Jahre und älter;10;;;Männlich;2;Zink bei niedriger Phytatzufuhr;;;;;11;;mg/Tag;mg;;Empfohlene Zufuhr;x,y1;"Die Absorption von Zink wird bei Erwachsenen durch den Phytatgehalt der Nahrung beeinflusst. Daher wird die empfohlene Zufuhr für Zink in Abhängigkeit von der Phytatzufuhr angegeben. entspricht einer Phytatzufuhr von 330 mg/Tag (0,5 mmol/Tag); eine niedrige Phytatzufuhr und damit eine hohe Zinkabsorption liegt bei Ernährungsweisen vor, bei denen der Verzehr von Vollkornprodukten sowie Hülsenfrüchten gering ist und die Eiweißquellen vorrangig tierischer Herkunft sind"
65 Jahre und älter;10;;;Weiblich;1;Zink bei niedriger Phytatzufuhr;;;;;7;;mg/Tag;mg;;Empfohlene Zufuhr;x,y1;"Die Absorption von Zink wird bei Erwachsenen durch den Phytatgehalt der Nahrung beeinflusst. Daher wird die empfohlene Zufuhr für Zink in Abhängigkeit von der Phytatzufuhr angegeben. entspricht einer Phytatzufuhr von 330 mg/Tag (0,5 mmol/Tag); eine niedrige Phytatzufuhr und damit eine hohe Zinkabsorption liegt bei Ernährungsweisen vor, bei denen der Verzehr von Vollkornprodukten sowie Hülsenfrüchten gering ist und die Eiweißquellen vorrangig tierischer Herkunft sind"
1. Trimester;8;1;;Weiblich;1;Zink bei niedriger Phytatzufuhr;;;;;7;;mg/Tag;mg;;Empfohlene Zufuhr;x,y1;"Die Absorption von Zink wird bei Erwachsenen durch den Phytatgehalt der Nahrung beeinflusst. Daher wird die empfohlene Zufuhr für Zink in Abhängigkeit von der Phytatzufuhr angegeben. entspricht einer Phytatzufuhr von 330 mg/Tag (0,5 mmol/Tag); eine niedrige Phytatzufuhr und damit eine hohe Zinkabsorption liegt bei Ernährungsweisen vor, bei denen der Verzehr von Vollkornprodukten sowie Hülsenfrüchten gering ist und die Eiweißquellen vorrangig tierischer Herkunft sind"
2. Trimester;8;1;;Weiblich;1;Zink bei niedriger Phytatzufuhr;;;;;9;;mg/Tag;mg;;Empfohlene Zufuhr;x,y1;"Die Absorption von Zink wird bei Erwachsenen durch den Phytatgehalt der Nahrung beeinflusst. Daher wird die empfohlene Zufuhr für Zink in Abhängigkeit von der Phytatzufuhr angegeben. entspricht einer Phytatzufuhr von 330 mg/Tag (0,5 mmol/Tag); eine niedrige Phytatzufuhr und damit eine hohe Zinkabsorption liegt bei Ernährungsweisen vor, bei denen der Verzehr von Vollkornprodukten sowie Hülsenfrüchten gering ist und die Eiweißquellen vorrangig tierischer Herkunft sind"
3. Trimester;8;1;;Weiblich;1;Zink bei niedriger Phytatzufuhr;;;;;9;;mg/Tag;mg;;Empfohlene Zufuhr;x,y1;"Die Absorption von Zink wird bei Erwachsenen durch den Phytatgehalt der Nahrung beeinflusst. Daher wird die empfohlene Zufuhr für Zink in Abhängigkeit von der Phytatzufuhr angegeben. entspricht einer Phytatzufuhr von 330 mg/Tag (0,5 mmol/Tag); eine niedrige Phytatzufuhr und damit eine hohe Zinkabsorption liegt bei Ernährungsweisen vor, bei denen der Verzehr von Vollkornprodukten sowie Hülsenfrüchten gering ist und die Eiweißquellen vorrangig tierischer Herkunft sind"
Stillende;8;;;Weiblich;1;Zink bei niedriger Phytatzufuhr;;;;;11;;mg/Tag;mg;;Empfohlene Zufuhr;x,y1;"Die Absorption von Zink wird bei Erwachsenen durch den Phytatgehalt der Nahrung beeinflusst. Daher wird die empfohlene Zufuhr für Zink in Abhängigkeit von der Phytatzufuhr angegeben. entspricht einer Phytatzufuhr von 330 mg/Tag (0,5 mmol/Tag); eine niedrige Phytatzufuhr und damit eine hohe Zinkabsorption liegt bei Ernährungsweisen vor, bei denen der Verzehr von Vollkornprodukten sowie Hülsenfrüchten gering ist und die Eiweißquellen vorrangig tierischer Herkunft sind"
19 bis unter 25 Jahre;7;;;Männlich;2;Zink;34;;;;16;;mg/Tag;mg;;Empfohlene Zufuhr;x,y3;"Die Absorption von Zink wird bei Erwachsenen durch den Phytatgehalt der Nahrung beeinflusst. Daher wird die empfohlene Zufuhr für Zink in Abhängigkeit von der Phytatzufuhr angegeben. entspricht einer Phytatzufuhr von 990 mg/Tag (1,5 mmol/Tag); eine hohe Phytatzufuhr und damit eine verringerte Zinkabsorption liegt bei Ernährungsweisen vor, bei denen der Verzehr von Vollkornprodukten (vor allem nicht gekeimte oder unfermentierte) und Hülsenfrüchten hoch ist und die Eiweißquellen vorrangig oder ausschließlich pflanzlicher Herkunft sind (z. B. Soja)"
19 bis unter 25 Jahre;7;;;Weiblich;1;Zink;34;;;;10;;mg/Tag;mg;;Empfohlene Zufuhr;x,y3;"Die Absorption von Zink wird bei Erwachsenen durch den Phytatgehalt der Nahrung beeinflusst. Daher wird die empfohlene Zufuhr für Zink in Abhängigkeit von der Phytatzufuhr angegeben. entspricht einer Phytatzufuhr von 990 mg/Tag (1,5 mmol/Tag); eine hohe Phytatzufuhr und damit eine verringerte Zinkabsorption liegt bei Ernährungsweisen vor, bei denen der Verzehr von Vollkornprodukten (vor allem nicht gekeimte oder unfermentierte) und Hülsenfrüchten hoch ist und die Eiweißquellen vorrangig oder ausschließlich pflanzlicher Herkunft sind (z. B. Soja)"
25 bis unter 51 Jahre;8;;;Männlich;2;Zink;34;;;;16;;mg/Tag;mg;;Empfohlene Zufuhr;x,y3;"Die Absorption von Zink wird bei Erwachsenen durch den Phytatgehalt der Nahrung beeinflusst. Daher wird die empfohlene Zufuhr für Zink in Abhängigkeit von der Phytatzufuhr angegeben. entspricht einer Phytatzufuhr von 990 mg/Tag (1,5 mmol/Tag); eine hohe Phytatzufuhr und damit eine verringerte Zinkabsorption liegt bei Ernährungsweisen vor, bei denen der Verzehr von Vollkornprodukten (vor allem nicht gekeimte oder unfermentierte) und Hülsenfrüchten hoch ist und die Eiweißquellen vorrangig oder ausschließlich pflanzlicher Herkunft sind (z. B. Soja)"
25 bis unter 51 Jahre;8;;;Weiblich;1;Zink;34;;;;10;;mg/Tag;mg;;Empfohlene Zufuhr;x,y3;"Die Absorption von Zink wird bei Erwachsenen durch den Phytatgehalt der Nahrung beeinflusst. Daher wird die empfohlene Zufuhr für Zink in Abhängigkeit von der Phytatzufuhr angegeben. entspricht einer Phytatzufuhr von 990 mg/Tag (1,5 mmol/Tag); eine hohe Phytatzufuhr und damit eine verringerte Zinkabsorption liegt bei Ernährungsweisen vor, bei denen der Verzehr von Vollkornprodukten (vor allem nicht gekeimte oder unfermentierte) und Hülsenfrüchten hoch ist und die Eiweißquellen vorrangig oder ausschließlich pflanzlicher Herkunft sind (z. B. Soja)"
51 bis unter 65 Jahre;9;;;Männlich;2;Zink;34;;;;16;;mg/Tag;mg;;Empfohlene Zufuhr;x,y3;"Die Absorption von Zink wird bei Erwachsenen durch den Phytatgehalt der Nahrung beeinflusst. Daher wird die empfohlene Zufuhr für Zink in Abhängigkeit von der Phytatzufuhr angegeben. entspricht einer Phytatzufuhr von 990 mg/Tag (1,5 mmol/Tag); eine hohe Phytatzufuhr und damit eine verringerte Zinkabsorption liegt bei Ernährungsweisen vor, bei denen der Verzehr von Vollkornprodukten (vor allem nicht gekeimte oder unfermentierte) und Hülsenfrüchten hoch ist und die Eiweißquellen vorrangig oder ausschließlich pflanzlicher Herkunft sind (z. B. Soja)"
51 bis unter 65 Jahre;9;;;Weiblich;1;Zink;34;;;;10;;mg/Tag;mg;;Empfohlene Zufuhr;x,y3;"Die Absorption von Zink wird bei Erwachsenen durch den Phytatgehalt der Nahrung beeinflusst. Daher wird die empfohlene Zufuhr für Zink in Abhängigkeit von der Phytatzufuhr angegeben. entspricht einer Phytatzufuhr von 990 mg/Tag (1,5 mmol/Tag); eine hohe Phytatzufuhr und damit eine verringerte Zinkabsorption liegt bei Ernährungsweisen vor, bei denen der Verzehr von Vollkornprodukten (vor allem nicht gekeimte oder unfermentierte) und Hülsenfrüchten hoch ist und die Eiweißquellen vorrangig oder ausschließlich pflanzlicher Herkunft sind (z. B. Soja)"
65 Jahre und älter;10;;;Männlich;2;Zink;34;;;;16;;mg/Tag;mg;;Empfohlene Zufuhr;x,y3;"Die Absorption von Zink wird bei Erwachsenen durch den Phytatgehalt der Nahrung beeinflusst. Daher wird die empfohlene Zufuhr für Zink in Abhängigkeit von der Phytatzufuhr angegeben. entspricht einer Phytatzufuhr von 990 mg/Tag (1,5 mmol/Tag); eine hohe Phytatzufuhr und damit eine verringerte Zinkabsorption liegt bei Ernährungsweisen vor, bei denen der Verzehr von Vollkornprodukten (vor allem nicht gekeimte oder unfermentierte) und Hülsenfrüchten hoch ist und die Eiweißquellen vorrangig oder ausschließlich pflanzlicher Herkunft sind (z. B. Soja)"
65 Jahre und älter;10;;;Weiblich;1;Zink;34;;;;10;;mg/Tag;mg;;Empfohlene Zufuhr;x,y3;"Die Absorption von Zink wird bei Erwachsenen durch den Phytatgehalt der Nahrung beeinflusst. Daher wird die empfohlene Zufuhr für Zink in Abhängigkeit von der Phytatzufuhr angegeben. entspricht einer Phytatzufuhr von 990 mg/Tag (1,5 mmol/Tag); eine hohe Phytatzufuhr und damit eine verringerte Zinkabsorption liegt bei Ernährungsweisen vor, bei denen der Verzehr von Vollkornprodukten (vor allem nicht gekeimte oder unfermentierte) und Hülsenfrüchten hoch ist und die Eiweißquellen vorrangig oder ausschließlich pflanzlicher Herkunft sind (z. B. Soja)"
1. Trimester;8;1;;Weiblich;1;Zink;34;;;;11;;mg/Tag;mg;;Empfohlene Zufuhr;x,y3;"Die Absorption von Zink wird bei Erwachsenen durch den Phytatgehalt der Nahrung beeinflusst. Daher wird die empfohlene Zufuhr für Zink in Abhängigkeit von der Phytatzufuhr angegeben. entspricht einer Phytatzufuhr von 990 mg/Tag (1,5 mmol/Tag); eine hohe Phytatzufuhr und damit eine verringerte Zinkabsorption liegt bei Ernährungsweisen vor, bei denen der Verzehr von Vollkornprodukten (vor allem nicht gekeimte oder unfermentierte) und Hülsenfrüchten hoch ist und die Eiweißquellen vorrangig oder ausschließlich pflanzlicher Herkunft sind (z. B. Soja)"
